songName,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,Power3,power4,power5,power6,power7,power8,power9,power10
ncs.mp3,0.10782666666666667,8778.9525438906803,0.0074585270848250406,3.7279854830470263,-0.0067550112583520975,5063.9084604813252,-0.011416521859506937,4.4509360716985027,0.10782666666666586,6857.3404029926787,0.013064594270994694,4.9783288788679165,-0.01356022600376804,6918.3367721082113,0.066092396497529932,4.9293212258806225,0.1078266666666733,2713.0233199910062,0.032642855404299537,6.0975378406389176,-0.017994665777632351,5104.8196981718311,0.014470868855435852,6.291027580261261,0.10782666666666825,220.29142488015728,-0.20083674674238713,6.6176415509093065,-0.053834724540900207,371.28747941024392,-0.20262265793339593,7.2055960189232886,0.30122658952836173,0.17609992215332182,0.11307093229733686,0.086211757573141035,0.072675342365796217,0.06427184393623786,0.052665845766146906,0.04908266745349104,0.043968564749638527,0.040726534176535809
Pairon Mein Bandhan Hai copy.mp3,38.534703333333333,2036.5571367569355,0.011149930178442756,5.0579807817259974,0.0001033335055558426,1415.5101009688128,-0.016969867688124942,6.8982133659797507,38.53470333333248,1257.5125543674219,0.017065512741814028,6.5461485471893601,-0.0026633777229622493,1481.6759283609179,-0.038418359494260444,5.4307018729135343,38.534703333333262,272.02208107709242,0.12973792566599848,8.1081189030843444,0.017319553258876588,469.59642979487722,0.065219827635631458,8.3565182229654376,38.534703333333276,27.484209915246282,-0.075165681784746946,4.8879234603738739,0.081978297161936484,45.920290476581485,0.12209734685516528,5.2512026302491916,0.22989621201921259,0.21146427315856603,0.15232052032903465,0.10920661314727642,0.066213822918534726,0.057463646108982407,0.051268718749756616,0.040811960745991083,0.043379744192793626,0.037974488629849465
Pairon Mein Bandhan Hai.mp3,38.534703333333333,2036.5571367569355,0.011149930178442756,5.0579807817259974,0.0001033335055558426,1415.5101009688128,-0.016969867688124942,6.8982133659797507,38.53470333333248,1257.5125543674219,0.017065512741814028,6.5461485471893601,-0.0026633777229622493,1481.6759283609179,-0.038418359494260444,5.4307018729135343,38.534703333333262,272.02208107709242,0.12973792566599848,8.1081189030843444,0.017319553258876588,469.59642979487722,0.065219827635631458,8.3565182229654376,38.534703333333276,27.484209915246282,-0.075165681784746946,4.8879234603738739,0.081978297161936484,45.920290476581485,0.12209734685516528,5.2512026302491916,0.22989621201921259,0.21146427315856603,0.15232052032903465,0.10920661314727642,0.066213822918534726,0.057463646108982407,0.051268718749756616,0.040811960745991083,0.043379744192793626,0.037974488629849465
rb1(www.songs.pk) copy.mp3,0.18185499999999999,5546.1539200283096,0.0097214383997440319,4.2852253611637705,0.008025013375022292,4588.724785760136,-0.32363033626501381,5.2274161254300013,0.18185499999999347,3363.6840067241005,-0.0049028779849031798,5.3883070656217305,-0.058327638793978905,4903.7567164799239,-0.017113211399985277,5.2530117908059069,0.18185500000000188,493.44581249539573,0.053902298865269649,8.8169248194885235,-0.072625437572928317,810.61946522427615,0.15442393393889053,11.052481827327755,0.18185500000000154,58.824782987563815,0.14043962856104297,4.3056059812298653,-0.1704574290484141,99.319410165269616,0.18095915610422636,3.9620180638033324,0.21455877779186874,0.18384220947964347,0.13059789999064039,0.064109440217650096,0.068319919185354086,0.068840739765755499,0.08066354695539775,0.061779497203779773,0.08033108962077018,0.046956879789129248
rb1(www.songs.pk).mp3,0.18185499999999999,5546.1539200283096,0.0097214383997440319,4.2852253611637705,0.008025013375022292,4588.724785760136,-0.32363033626501381,5.2274161254300013,0.18185499999999347,3363.6840067241005,-0.0049028779849031798,5.3883070656217305,-0.058327638793978905,4903.7567164799239,-0.017113211399985277,5.2530117908059069,0.18185500000000188,493.44581249539573,0.053902298865269649,8.8169248194885235,-0.072625437572928317,810.61946522427615,0.15442393393889053,11.052481827327755,0.18185500000000154,58.824782987563815,0.14043962856104297,4.3056059812298653,-0.1704574290484141,99.319410165269616,0.18095915610422636,3.9620180638033324,0.21455877779186874,0.18384220947964347,0.13059789999064039,0.064109440217650096,0.068319919185354086,0.068840739765755499,0.08066354695539775,0.061779497203779773,0.08033108962077018,0.046956879789129248
rb2(www.songs.pk) copy.mp3,12.114401666666666,4460.6544239174009,0.11409293271365284,4.8837188880807449,0.015850026416710693,3629.6144139155585,-0.12795086200066286,6.6386092719369962,12.114401666666659,3100.0754075535556,0.012073181076374739,7.3352350552193171,-0.010083501391689649,3364.3300616564484,0.056554518346887163,5.8844179176468812,12.114401666666696,696.47380704967964,-0.24626485353165495,7.3000396116663824,0.015575929321554098,1239.7389302812539,-0.01518001638744311,6.0590345823778815,12.114401666666668,63.704476046823636,-0.15497302637018595,5.9566755528760291,-0.014001669449081542,107.24074633992547,0.31899212750971018,6.1744903519416603,0.25411137914014365,0.14187853449575541,0.098476394082544369,0.097683128122719648,0.076942273108668302,0.06472524023835359,0.070491375720981006,0.072850419308758865,0.063921090438555275,0.058920165343554778
rb2(www.songs.pk).mp3,12.114401666666666,4460.6544239174009,0.11409293271365284,4.8837188880807449,0.015850026416710693,3629.6144139155585,-0.12795086200066286,6.6386092719369962,12.114401666666659,3100.0754075535556,0.012073181076374739,7.3352350552193171,-0.010083501391689649,3364.3300616564484,0.056554518346887163,5.8844179176468812,12.114401666666696,696.47380704967964,-0.24626485353165495,7.3000396116663824,0.015575929321554098,1239.7389302812539,-0.01518001638744311,6.0590345823778815,12.114401666666668,63.704476046823636,-0.15497302637018595,5.9566755528760291,-0.014001669449081542,107.24074633992547,0.31899212750971018,6.1744903519416603,0.25411137914014365,0.14187853449575541,0.098476394082544369,0.097683128122719648,0.076942273108668302,0.06472524023835359,0.070491375720981006,0.072850419308758865,0.063921090438555275,0.058920165343554778
rb3(www.songs.pk) copy.mp3,11.688135000000001,4254.194117963465,0.037201190144320773,4.7050869573534451,0.012100020166700278,3482.8967926048235,-0.00052917935403726539,9.5585399392543628,11.688135000000143,2891.3699618337278,0.065206914905843849,5.3458158231199437,0.015130252170870146,2967.8587222656561,-0.11480692438813413,4.5542436977231215,11.688135000000006,812.98878913660621,0.0083109186050505345,6.8041905766355528,0.022852142023669683,1505.2917825117393,-0.037073886650202219,6.7860191062880686,11.688135000000004,79.199686271075407,-0.081567619461091728,4.0316094022773017,-0.030575959933222471,133.45919057359092,-0.037372950143681832,4.2190555322120131,0.2266094284456984,0.13981556344364796,0.091780700675868548,0.10526303853164799,0.096117808663906082,0.084726387620615212,0.076321627848462026,0.066712222971286955,0.063578400076814437,0.049074821722064919
rb3(www.songs.pk).mp3,11.688135000000001,4254.194117963465,0.037201190144320773,4.7050869573534451,0.012100020166700278,3482.8967926048235,-0.00052917935403726539,9.5585399392543628,11.688135000000143,2891.3699618337278,0.065206914905843849,5.3458158231199437,0.015130252170870146,2967.8587222656561,-0.11480692438813413,4.5542436977231215,11.688135000000006,812.98878913660621,0.0083109186050505345,6.8041905766355528,0.022852142023669683,1505.2917825117393,-0.037073886650202219,6.7860191062880686,11.688135000000004,79.199686271075407,-0.081567619461091728,4.0316094022773017,-0.030575959933222471,133.45919057359092,-0.037372950143681832,4.2190555322120131,0.2266094284456984,0.13981556344364796,0.091780700675868548,0.10526303853164799,0.096117808663906082,0.084726387620615212,0.076321627848462026,0.066712222971286955,0.063578400076814437,0.049074821722064919
rb4(www.songs.pk) copy.mp3,3.9081433333333333,3723.014362699364,-0.11306795149976412,4.7797675462165312,0.0012066686777811295,3488.3279241825016,0.10037808999649536,8.7723633755378305,3.9081433333333204,2278.3965592524382,-0.018558731688007559,4.9182305863349614,-0.036790613176886311,2582.9323683245839,0.048597666432209752,4.620678089671288,3.9081433333333364,478.82753817126252,-0.0094121811323334865,5.6084101312644243,0.085564260710117607,851.49831581742808,0.05065464627484545,5.5490842638223725,3.9081433333333311,53.257735777156888,0.079655168552257433,3.958495185018299,0.069916527545909671,91.790156318281788,0.2230339025019728,3.9656771917506948,0.20155192801321917,0.13970183849159715,0.082558340914316894,0.097318431819469503,0.088539059684612412,0.10476424156664552,0.091832961093637533,0.068469035383154422,0.062128992026231691,0.063135171007138405
rb4(www.songs.pk).mp3,3.9081433333333333,3723.014362699364,-0.11306795149976412,4.7797675462165312,0.0012066686777811295,3488.3279241825016,0.10037808999649536,8.7723633755378305,3.9081433333333204,2278.3965592524382,-0.018558731688007559,4.9182305863349614,-0.036790613176886311,2582.9323683245839,0.048597666432209752,4.620678089671288,3.9081433333333364,478.82753817126252,-0.0094121811323334865,5.6084101312644243,0.085564260710117607,851.49831581742808,0.05065464627484545,5.5490842638223725,3.9081433333333311,53.257735777156888,0.079655168552257433,3.958495185018299,0.069916527545909671,91.790156318281788,0.2230339025019728,3.9656771917506948,0.20155192801321917,0.13970183849159715,0.082558340914316894,0.097318431819469503,0.088539059684612412,0.10476424156664552,0.091832961093637533,0.068469035383154422,0.062128992026231691,0.063135171007138405
